============================================================
ALNS+PSO 求解结果
============================================================

总费用: 129389.689689 元
求解用时: 98.37 秒
初始解费用: 140053.294732 元
改进率: 7.61%

================================================================================
算子统计报告（按进程/线程区分）
================================================================================

── 进程 1 ──
  模块耗时汇总:
    破坏+修复 (DR) : 18.415 s
    局部搜索 (LS)  : 51.066 s
    PSO 优化       : 18.194 s

  破坏算子统计:
  算子名称               调用次数     总耗时(s)      改进当前解      改进最优解
  -------------- -------- ---------- ---------- ----------
  random               66      0.002         22          1
  worst                95      0.007         53          5
  route                66      0.001         17          1
  bp_split             72      0.009         22          2

  修复算子统计:
  算子名称               调用次数     总耗时(s)      改进当前解      改进最优解
  -------------- -------- ---------- ---------- ----------
  greedy              162      9.765         72          6
  random               19      0.873          0          0
  bp_aware            118      7.753         42          3

── 进程 2 ──
  模块耗时汇总:
    破坏+修复 (DR) : 16.150 s
    局部搜索 (LS)  : 42.993 s
    PSO 优化       : 15.214 s

  破坏算子统计:
  算子名称               调用次数     总耗时(s)      改进当前解      改进最优解
  -------------- -------- ---------- ---------- ----------
  random               39      0.002         10          1
  worst                72      0.028         31          6
  route                57      0.001         17          3
  bp_split             62      0.017         17          3

  修复算子统计:
  算子名称               调用次数     总耗时(s)      改进当前解      改进最优解
  -------------- -------- ---------- ---------- ----------
  greedy              125      8.599         46          9
  random               16      1.174          0          0
  bp_aware             89      6.319         29          4

── 进程 3 ──
  模块耗时汇总:
    破坏+修复 (DR) : 9.947 s
    局部搜索 (LS)  : 27.859 s
    PSO 优化       : 9.171 s

  破坏算子统计:
  算子名称               调用次数     总耗时(s)      改进当前解      改进最优解
  -------------- -------- ---------- ---------- ----------
  random               34      0.001         13          2
  worst                41      0.003         18          2
  route                37      0.001          9          1
  bp_split             27      0.001         14          0

  修复算子统计:
  算子名称               调用次数     总耗时(s)      改进当前解      改进最优解
  -------------- -------- ---------- ---------- ----------
  greedy               55      4.171         25          2
  random               20      1.002          0          0
  bp_aware             64      4.734         29          3

================================================================================

--- 断点配置 ---
  边(1,2) 长度=321.43m: 无断点
    边(9,19)(19→9) 转移到 边(9,10)(9→10)
    边(9,10)(9→10) 转移到 边(10,11)(10→11)
    边(10,11)(10→11) 转移到 边(11,12)(11→12)
    边(11,12)(11→12) 转移到 边(3,11)(11→3)
    边(3,11)(11→3) 转移到 边(4,5)(4→5)
    边(4,5)(4→5) 转移到 边(5,13)(5→13)
    边(5,13)(5→13) 转移到 边(3,13)(13→3)
    边(3,13)(13→3) 转移到 边(3,4)(3→4)
    边(3,4)(3→4) 转移到 边(4,44)(4→44)
    边(4,44)(4→44) 转移到 边(44,45)(44→45)
    边(44,45)(44→45) 转移到 边(45,46)(45→46)
    边(45,46)(45→46) 转移到 边(46,47)(46→47)
    边(46,47)(46→47) 转移到 边(47,48)(47→48)
    边(47,48)(47→48) 转移到 边(48,49)(48→49)
    边(48,49)(48→49) 转移到 边(49,50)(49→50)
    边(49,50)(49→50) 转移到 边(43,49)(49→43)
    边(43,49)(49→43) 转移到 边(42,43)(43→42)
    边(42,43)(43→42) 转移到 边(38,42)(42→38)
    边(38,42)(42→38) 转移到 边(37,38)(38→37)
    边(37,38)(38→37) 转移到 边(30,37)(37→30)
    边(30,37)(37→30) 转移到 边(23,30)(30→23)
    边(23,30)(30→23) 转移到 边(23,25)(23→25)
    边(23,25)(23→25) 转移到 边(24,25)(25→24)
    边(24,25)(25→24) 转移到 边(23,24)(24→23)
    边(23,24)(24→23) 转移到 边(1,23)(23→1)
    边(1,23)(23→1) 转移到 边(1,16)(1→16)
    边(1,16)(1→16) 转移到 边(16,17)(16→17)
    边(16,17)(16→17) 转移到 边(17,18)(17→18)
    边(17,18)(17→18) 转移到 边(18,21)(18→21)
    边(18,21)(18→21) 转移到 基站
  费用明细:
    调用成本: 10.0000 元
    巡检成本: 17249.8508m × 1.0 × 1.5 = 25874.776258 元
    转移成本: 2635.7143m × 1.0 × 1.5 = 3953.571429 元

无人机 2:
  总飞行距离: 27326.4419 m  (巡检: 22024.1238m, 转移: 5302.3180m)
  能量消耗: 27326.441896 kwh  (电池容量: 30000.0000 kwh) [可行]
  路径费用: 40999.662844 元
  路径（完整飞行顺序）:
    基站 转移到 边(22,29)(22→29)
    边(22,29)(22→29) 转移到 边(29,33)(29→33)
    边(29,33)(29→33) 转移到 边(32,33)(32→33)
    边(32,33)(32→33) 转移到 边(33,34)(33→34)
    边(33,34)(33→34) 转移到 边(34,35)(34→35)
    边(34,35)(34→35) 转移到 边(35,36)(35→36)
    边(35,36)(35→36) 转移到 边(36,41)(36→41)
    边(36,41)(36→41) 转移到 边(40,41)(41→40)
    边(40,41)(41→40) 转移到 边(30,40)(40→30)
    边(30,40)(40→30) 转移到 边(30,31)(30→31)
    边(30,31)(30→31) 转移到 边(31,32)(31→32)
    边(31,32)(31→32) 转移到 边(30,32)(32→30)
    边(30,32)(32→30) 转移到 边(30,38)(30→38)
    边(30,38)(30→38) 转移到 边(38,39)(38→39)
    边(38,39)(38→39) 转移到 边(39,40)(39→40)
    边(39,40)(39→40) 转移到 边(41,42)(41→42)
    边(41,42)(41→42) 转移到 边(42,49)(42→49)
    边(42,49)(42→49) 转移到 边(6,47)(47→6)
    边(6,47)(47→6) 转移到 边(5,6)(5→6)
    边(5,6)(5→6) 转移到 边(6,49)(6→49)
    边(6,49)(6→49) 转移到 边(38,49)(49→38)
    边(38,49)(49→38) 转移到 边(37,45)(45→37)
    边(37,45)(45→37) 转移到 边(2,44)(44→2)
    边(2,44)(44→2) 转移到 边(2,9)(2→9)
    边(2,9)(2→9) 转移到 边(9,16)(9→16)
    边(9,16)(9→16) 转移到 边(16,24)(16→24)
    边(16,24)(16→24) 转移到 边(25,26)(25→26)
    边(25,26)(25→26) 转移到 边(26,27)(26→27)
    边(26,27)(26→27) 转移到 边(18,26)(26→18)
    边(18,26)(26→18) 转移到 边(18,19)(18→19)
    边(18,19)(18→19) 转移到 基站
  费用明细:
    调用成本: 10.0000 元
    巡检成本: 22024.1238m × 1.0 × 1.5 = 33036.185772 元
    转移成本: 5302.3180m × 1.0 × 1.5 = 7953.477072 元

无人机 3:
  总飞行距离: 18810.7542 m  (巡检: 15246.8059m, 转移: 3563.9484m)
  能量消耗: 18810.754228 kwh  (电池容量: 30000.0000 kwh) [可行]
  路径费用: 28226.131342 元
  路径（完整飞行顺序）:
    基站 转移到 边(22,28)(22→28)
    边(22,28)(22→28) 转移到 边(26,28)(28→26)
    边(26,28)(28→26) 转移到 边(17,26)(26→17)
    边(17,26)(26→17) 转移到 边(17,24)(17→24)
    边(17,24)(17→24) 转移到 边(16,23)(16→23)
    边(16,23)(16→23) 转移到 边(37,44)(37→44)
    边(37,44)(37→44) 转移到 边(1,44)(44→1)
    边(1,44)(44→1) 转移到 边(1,2)(1→2)
    边(1,2)(1→2) 转移到 边(2,3)(2→3)
    边(2,3)(2→3) 转移到 边(3,44)(3→44)
    边(3,44)(3→44) 转移到 边(1,46)(1→46)
    边(1,46)(1→46) 转移到 边(6,46)(46→6)
    边(6,46)(46→6) 转移到 边(6,7)(6→7)
    边(6,7)(6→7) 转移到 边(7,49)(7→49)
    边(7,49)(7→49) 转移到 边(37,49)(49→37)
    边(37,49)(49→37) 转移到 边(1,37)(37→1)
    边(1,37)(37→1) 转移到 边(1,9)(1→9)
    边(1,9)(1→9) 转移到 边(9,17)(9→17)
    边(9,17)(9→17) 转移到 边(17,19)(17→19)
    边(17,19)(17→19) 转移到 基站
  费用明细:
    调用成本: 10.0000 元
    巡检成本: 15246.8059m × 1.0 × 1.5 = 22870.208813 元
    转移成本: 3563.9484m × 1.0 × 1.5 = 5345.922530 元

无人机 4:
  总飞行距离: 20210.3652 m  (巡检: 14506.5387m, 转移: 5703.8265m)
  能量消耗: 20210.365210 kwh  (电池容量: 30000.0000 kwh) [可行]
  路径费用: 30325.547815 元
  路径（完整飞行顺序）:
    基站 转移到 边(18,28)(18→28)
    边(18,28)(18→28) 转移到 边(28,29)(29→28)
    边(28,29)(29→28) 转移到 边(27,28)(28→27)
    边(27,28)(28→27) 转移到 边(27,31)(27→31)
    边(27,31)(27→31) 转移到 边(23,31)(31→23)
    边(23,31)(31→23) 转移到 边(30,36)(30→36)
    边(30,36)(30→36) 转移到 边(35,40)(35→40)
    边(35,40)(35→40) 转移到 边(30,39)(39→30)
    边(30,39)(39→30) 转移到 边(1,30)(30→1)
    边(1,30)(30→1) 转移到 边(2,10)(2→10)
    边(2,10)(2→10) 转移到 边(10,13)(10→13)
    边(10,13)(10→13) 转移到 边(13,15)(13→15)
    边(13,15)(13→15) 转移到 边(14,15)(15→14)
    边(14,15)(15→14) 转移到 边(13,14)(14→13)
    边(13,14)(14→13) 转移到 边(7,13)(13→7)
    边(7,13)(13→7) 转移到 边(7,8)(7→8)
    边(7,8)(7→8) 转移到 边(8,13)(8→13)
    边(8,13)(8→13) 转移到 边(12,13)(13→12)
    边(12,13)(13→12) 转移到 基站
  费用明细:
    调用成本: 10.0000 元
    巡检成本: 14506.5387m × 1.0 × 1.5 = 21759.808083 元
    转移成本: 5703.8265m × 1.0 × 1.5 = 8555.739732 元

无人机 5: 未使用

无人机 6: 未使用

无人机 7: 未使用

无人机 8: 未使用

无人机 9: 未使用

无人机 10: 未使用

无人机 11: 未使用

无人机 12: 未使用

无人机 13: 未使用

无人机 14: 未使用

无人机 15: 未使用

无人机 16: 未使用

无人机 17: 未使用

无人机 18: 未使用

无人机 19: 未使用

无人机 20: 未使用

--- 收敛过程（每100次迭代）---
  Iter     0: 140053.294732
  Iter     3: 140053.294732
  Iter     6: 138574.215578
  Iter     9: 138092.580822
  Iter    12: 136651.409645
  Iter    15: 135548.633798
  Iter    18: 134951.552171
  Iter    21: 134951.552171
  Iter    24: 134951.552171
  Iter    27: 134951.552171
  Iter    30: 134951.552171
  Iter    33: 134951.552171
  Iter    36: 134951.552171
  Iter    39: 131540.083622
  Iter    42: 131540.083622
  Iter    45: 131540.083622
  Iter    48: 131540.083622
  Iter    51: 131540.083622
  Iter    54: 131540.083622
  Iter    57: 131540.083622
  Iter    60: 131540.083622
  Iter    63: 131540.083622
  Iter    66: 131540.083622
  Iter    69: 131540.083622
  Iter    72: 131540.083622
  Iter    75: 131540.083622
  Iter    78: 131540.083622
  Iter    81: 131540.083622
  Iter    84: 131540.083622
  Iter    87: 131540.083622
  Iter    90: 131540.083622
  Iter    93: 131540.083622
  Iter    96: 131540.083622
  Iter    99: 131540.083622
  Iter   102: 131540.083622
  Iter   105: 131540.083622
  Iter   108: 131540.083622
  Iter   111: 131540.083622
  Iter   114: 131540.083622
  Iter   117: 131540.083622
  Iter   120: 131540.083622
  Iter   123: 131540.083622
  Iter   126: 131260.045407
  Iter   129: 131260.045407
  Iter   132: 130060.052517
  Iter   135: 130060.052517
  Iter   138: 130060.052517
  Iter   141: 130060.052517
  Iter   144: 130060.052517
  Iter   147: 130060.052517
  Iter   150: 129820.068344
  Iter   153: 129820.068344
  Iter   156: 129820.068344
  Iter   159: 129820.068344
  Iter   162: 129820.068344
  Iter   165: 129820.068344
  Iter   168: 129820.068344
  Iter   171: 129820.068344
  Iter   174: 129820.068344
  Iter   177: 129820.068344
  Iter   180: 129820.068344
  Iter   183: 129820.068344
  Iter   186: 129820.068344
  Iter   189: 129820.068344
  Iter   192: 129820.068344
  Iter   195: 129820.068344
  Iter   198: 129820.068344
  Iter   201: 129389.689689
  Iter   204: 129389.689689
  Iter   207: 129389.689689
  Iter   210: 129389.689689
  Iter   213: 129389.689689
  Iter   216: 129389.689689
  Iter   219: 129389.689689
  Iter   222: 129389.689689
  Iter   225: 129389.689689
  Iter   228: 129389.689689
  Iter   231: 129389.689689
  Iter   234: 129389.689689
  Iter   237: 129389.689689
  Iter   240: 129389.689689
  Iter   243: 129389.689689
  Iter   246: 129389.689689
  Iter   249: 129389.689689
  Iter   252: 129389.689689
  Iter   255: 129389.689689
  Iter   258: 129389.689689
  Iter   261: 129389.689689
  Iter   264: 129389.689689
  Iter   267: 129389.689689
  Iter   270: 129389.689689
  Iter   273: 129389.689689
  Iter   276: 129389.689689
  Iter   279: 129389.689689
  Iter   282: 129389.689689
  Iter   285: 129389.689689
  Iter   288: 129389.689689
  Iter   291: 129389.689689
  Iter   294: 129389.689689
  Iter   297: 129389.689689
  Iter   299: 129389.689689
